#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.Lflavomaculatus_thinned" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Lflavomaculatus_thinned" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Lflavomaculatus_thinned" spec="snap.Data">
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T2641" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4923" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3432" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4101" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T3198" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3107" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3081" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3191" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Moz" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T4606" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3419" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3416" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Taratibu" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T5628" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5631" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5621" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="u" lower="0.0" name="x">1.4698153755983197</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="v" lower="0.0" name="x">0.7577810233682515</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Lflavomaculatus_thinned" id="treeLikelihood.Lflavomaculatus_thinned" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Lflavomaculatus_thinned">
#            <siteModel id="MutationSiteModel.Lflavomaculatus_thinned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	TreeHeightLogger
367000	-68952.21950032303	-68677.08910041234	-275.13039991069326	1.3641373733732352	0.7893058531007672	1.520503872108345	1.2202340781817824	0.7843257587553886	1.145889221646622	1.2439908289388277	1.201506891513498	0.7180094559125572	0.24091895812705014
368000	-68950.90807307117	-68682.21183497952	-268.69623809165813	1.3782907595403409	0.7846437780249892	1.5146229929248942	1.120612519953474	0.8023458982059701	1.0711735885133846	1.1443793729687433	1.2026841393955612	0.7107667671502733	0.24664378808205792
369000	-68950.225204805	-68688.16055350083	-262.06465130417104	1.36520039704543	0.7889503990679201	1.5233970037824864	1.2167564358166358	0.7837889786482329	1.1046996926123145	1.189254456076101	1.2306734763798102	0.7705482331335877	0.23593638406593587
370000	-68951.03932779057	-68677.59534792528	-273.443979865289	1.36520039704543	0.7889503990679201	1.4990966026167387	1.2230079495270392	0.7467610360332909	1.104008241345614	1.1957192562014007	1.1898828603914806	0.6781500114282589	0.2548671060366324
371000	-68954.59625263495	-68652.18488572036	-302.4113669145918	1.3688021709496199	0.7877525038027293	1.6546571763087536	1.233874616600252	0.7437221954057003	1.1508811967474717	1.2295099018876632	1.182210621695938	0.682210986498734	0.2541411668193279
372000	-68956.53848569663	-68690.71802206029	-265.82046363634174	1.3880687840969532	0.7815097259095943	1.4011861836234023	1.210635728771315	0.7897692409591689	1.0919386820666253	1.1915423355092112	1.173050975077294	0.6690782540688917	0.26024225773925835
373000	-68949.44032498359	-68695.42073322218	-254.01959176139673	1.3673862979831235	0.7882222149246634	1.4705382683685515	1.1501861786509833	0.7402013609655658	0.9854368615402395	1.1259446029931242	1.1540592109304848	0.7602119392315708	0.23354228930137816
374000	-68947.7549290204	-68697.0691178893	-250.6858111311062	1.37617871454395	0.7853299171164237	1.4563159810666984	1.1661047118285832	0.7571110537939524	1.0544692856802638	1.173567633478402	1.1621270917126427	0.7654618232635246	0.23469738102751544
375000	-68950.06571220777	-68695.13289545948	-254.9328167482826	1.3819176381007539	0.7834731829815598	1.478604324055738	1.2299652619890797	0.755335857725758	1.0703173115619384	1.1906312836312045	1.1526958681760304	0.7948272950779011	0.22861618114955368
376000	-68946.99375648204	-68694.38323658182	-252.61051990021838	1.3839270135070159	0.7828287813131934	1.4318378968059462	1.1989617344513464	0.7848350429222613	1.071796358026696	1.1601528455989336	1.167018077276353	0.7505264933892596	0.23388891093647785
377000	-68946.32689122224	-68677.72757315161	-268.5993180706282	1.3860411089044504	0.7821539514223145	1.5297363487910596	1.207770949141101	0.7603726317921339	1.0607078094141498	1.1532843574173877	1.1765709636291382	0.7494614335187055	0.23388891093647785
378000	-68957.01668663979	-68720.21700757202	-236.7996790677673	1.380393622400002	0.7839638925580652	1.4533180182499776	1.0384738140173462	0.7475467556827325	1.0474376928560327	1.1299591126910928	1.1402794978331692	0.823250289575473	0.2294636323540748
379000	-68956.51788588519	-68708.30719193832	-248.21069394685773	1.3799396757271405	0.7841103849458906	1.4229909651286405	1.0536870421486684	0.8249047806646899	0.9781635708291277	1.0582579622992676	1.1476495540425014	0.7493371063923331	0.2380756745007473
380000	-68950.46550064645	-68687.13522679568	-263.33027385076355	1.3784764302764039	0.7845836170258319	1.4451776661275868	1.1610972789530762	0.7717192423427784	1.0236211018167765	1.1108181443424623	1.0717599068049575	0.7085060821725134	0.23511603378765822
381000	-68949.09198980144	-68690.31714599067	-258.7748438107619	1.3768437732774026	0.7851135032476404	1.4919728764818927	1.1756739838411465	0.7185636461334654	1.0235126274847954	1.1523713269296427	1.1188438619831227	0.7532182936744916	0.2379620274797774
382000	-68954.08739150132	-68698.42906667155	-255.65832482977547	1.3787716694540109	0.7844880060315639	1.4484334514597934	1.1139484727295392	0.7831367473211372	1.0433837192588835	1.1393931766631542	1.0939636130277932	0.7302559081623935	0.2450670616838246
383000	-68950.39336523098	-68680.83029819917	-269.56306703180337	1.3675758917748102	0.7881592289160687	1.4371939162156468	1.246323468494277	0.7558193803977569	1.0525696370945656	1.1842825541608628	1.1503999640622398	0.6960045563114311	0.24113205317065645
384000	-68947.78998888594	-68698.45865516162	-249.3313337243182	1.3745855889219927	0.785849667735948	1.513860963709259	1.1333674111985284	0.7625720659224359	1.0903902995546604	1.1603795022291443	1.183026999621938	0.8025278049137599	0.2313074823187965
385000	-68948.461025108	-68688.69133721806	-259.76968788994304	1.3775259837642049	0.7848918489314797	1.4812690097937993	1.2337745417619763	0.778499693031991	1.1054707388452494	1.210220475340949	1.1816315935476533	0.7591955025597746	0.2327413345560922
386000	-68947.72791396297	-68680.49945798985	-267.228455973113	1.3765938212086795	0.7851948005466101	1.5254516165788852	1.1668772707392756	0.7649994951201209	1.0243120585620256	1.1189538178906773	1.152602027426256	0.7434735167025269	0.2330978696601395
387000	-68950.61050544865	-68697.02668018545	-253.5838252632153	1.390920819396108	0.7806085507906946	1.4805389603589718	1.1385075055387852	0.7284141774151655	0.9559637852756454	1.1000538091588967	1.1210083782108837	0.7742872637418873	0.23462389200436726
388000	-68960.17738527212	-68670.0049098133	-290.17247545882645	1.3981299212141156	0.7783561643977337	1.516122625129053	1.1976785294451828	0.8096595781660746	0.9931751255569039	1.091832558767426	1.0487630359567446	0.6850098075519293	0.25096844888696707
389000	-68949.54726959969	-68682.65139692389	-266.89587267579685	1.3700452306530597	0.7873413831742391	1.5203045712379586	1.2076021010076954	0.7837862789002478	1.0899856318016974	1.1549898558348854	1.1513637565593273	0.7483132551772274	0.23458118159248842
390000	-68950.00982713053	-68699.6009921105	-250.40883502002586	1.3707740307316756	0.7871008909049979	1.4507972516393568	1.1671579381919714	0.795418020921191	1.098215608199522	1.1427684234914786	1.1203247677000918	0.7649434298065995	0.23098167717612714
391000	-68952.48464543428	-68706.4217399853	-246.06290544898425	1.39006596717955	0.7808780576030813	1.4490738571371475	1.2111999807126097	0.7736329001276052	1.0309885825362126	1.1571208427097341	1.2014824740360943	0.8261223437123616	0.21584598373342317
392000	-68947.90676731193	-68689.34993573018	-258.55683158174645	1.3810189836339652	0.7837623304878375	1.49975223556764	1.1586585207645494	0.772309334808643	1.0182459122626868	1.1142953621326146	1.1381507853054798	0.7544336755302969	0.24246116603269355
393000	-68949.17879915013	-68680.49411513133	-268.6846840188053	1.3837056859275094	0.7828996168985921	1.5427211990801921	1.1834587521278392	0.7671779901942026	1.0146487448002754	1.1785144173717856	1.1472306235994338	0.769790109588047	0.23739029985742754
394000	-68951.77546226901	-68708.86945520151	-242.90600706749908	1.377213121745674	0.7849934568950523	1.417079830947634	1.186583394509904	0.7929766593379128	1.1065747556319703	1.139830118723125	1.1746987526342039	0.7864966551418991	0.22675945837456124
395000	-68954.080325828	-68686.14945974806	-267.93086607994417	1.3651798593014177	0.7889572582073979	1.5217937570430817	1.1786003618417273	0.7525359116067111	1.0238692824135327	1.1681542260209323	1.1639005841039742	0.7411733191673051	0.22739663523714104
396000	-68948.90337304802	-68702.86395411287	-246.03941893514906	1.395930953188468	0.7790393602434338	1.4527906745369132	1.2115019511349159	0.7567461779065036	1.0790762158499292	1.1625929941574624	1.1645811982224767	0.7870523188405081	0.23828223154092676
397000	-68952.32262180865	-68673.89727956933	-278.42534223932745	1.3900149391478576	0.7808941614388651	1.542542784245176	1.1827565999431504	0.7696979910969763	1.1350031209407314	1.1806583981675838	1.1379642840142534	0.6967724652892193	0.255089824876377
398000	-68951.51681357586	-68704.40619756254	-247.1106160133242	1.3672146936094351	0.7882792483133269	1.4183178613650855	1.1337619320772396	0.7627507533236263	1.0146391738824876	1.0802732991779558	1.146464224215542	0.7543543332520449	0.2358994205511015
399000	-68949.27196951488	-68699.16894227435	-250.10302724052704	1.387379119556085	0.7817285132030868	1.4677427851783709	1.1920845835125757	0.7751644824797745	1.1233109344752303	1.227433050403347	1.180680583517451	0.7912828622798606	0.23155070677862266
400000	-68947.21112782149	-68696.95962877604	-250.25149904544833	1.3762096942103161	0.7853198288627844	1.4662048361378288	1.1214139923822808	0.7622311335838847	1.0469968052986904	1.1316730621684952	1.148849443698407	0.7620091742055743	0.23359576376119678
401000	-68951.89160333513	-68682.95307272834	-268.93853060678424	1.3647920626119365	0.7890868346373618	1.4712647208584742	1.2269732777560218	0.8169535666233002	1.059607060379998	1.156843285000923	1.2096787948577872	0.7309659894746581	0.2409954495278471
402000	-68951.80931044855	-68695.87220425587	-255.93710619267267	1.3996240724700957	0.777893853277598	1.527281234282494	1.1650616785004322	0.7583376029935099	1.1647922792044425	1.1925541504907304	1.2022155036877649	0.7830477655957712	0.2319060157680245
403000	-68947.09329814794	-68696.19384291058	-250.89945523735724	1.3826990005473836	0.7832222533898517	1.429819633277342	1.195354631319035	0.7674162002354782	1.1007841540583703	1.1849592257798625	1.1563918540718903	0.7464964791985785	0.2362770121241427
404000	-68947.6627745682	-68696.64721710667	-251.01555746153863	1.3836465362584796	0.7829185536770681	1.462208691527785	1.1618758601961485	0.7522441973835361	0.9983115069257664	1.1055139893733537	1.1412419498153887	0.760198423082043	0.24204334176440895
405000	-68948.20287960877	-68678.65891016454	-269.5439694442294	1.3711685832303553	0.7869708628299957	1.5348123688054707	1.1683966985683092	0.7529637254779986	1.037747548692958	1.1554318436110025	1.1352206683189474	0.7353239073807765	0.24347299176647372
406000	-68948.62429906317	-68681.65065842407	-266.9736406390982	1.3902021495487555	0.7808350891162477	1.562712399061569	1.178809856761838	0.7940922682388639	1.06080892707956	1.1342492376776268	1.1467645383472282	0.7753400437366297	0.24074518896527627
407000	-68949.38599477852	-68679.95918631779	-269.42680846073205	1.3899687944609196	0.7809087257395719	1.484676130571217	1.2313905936609957	0.7939953743686085	1.0477089655624943	1.1533827528215201	1.1321507042160264	0.7177406608762489	0.2490132526357631
408000	-68952.12404128318	-68692.89835654297	-259.22568474022336	1.3643396139479589	0.7892381605166743	1.4744561030965382	1.1156457607840256	0.7824716507108295	0.9699342020825825	1.079333708267052	1.1149374097174285	0.7309709212681408	0.24511237166527156
409000	-68948.69919436018	-68694.1540091439	-254.54518521628717	1.39546473297268	0.7791846409964951	1.5306298233766658	1.1277868575537566	0.7358768164070039	1.0596777851096595	1.1520606553962784	1.1910884761144325	0.7879340395008637	0.23404628833028093
410000	-68948.7777402662	-68693.41804146288	-255.3596988033251	1.3902487176478948	0.7808203988886602	1.4636240497809172	1.2076867987733952	0.7716867289842964	1.111818592534316	1.176227316787594	1.211092754707682	0.7612488182149646	0.23194617882333632
411000	-68948.12670936255	-68711.99333504529	-236.13337431726512	1.3760965581199873	0.7853566740822201	1.4348957809238236	1.1292339406808638	0.7756059154578678	1.0635052821574	1.1560580404873702	1.1802229912526685	0.812051973417632	0.2325587030211844
412000	-68949.00072130878	-68685.10561383501	-263.895107473773	1.3734026648763702	0.7862368184271424	1.554476358694692	1.1281430576823028	0.7923097577526106	1.0187165061789027	1.1311194718082256	1.1820851738680018	0.7786595661554632	0.23377904223697601
413000	-68952.03480781846	-68678.97714578944	-273.05766202902333	1.3906867929838838	0.7806822802014126	1.587655677790408	1.214228133295372	0.7587866435770008	1.062513516858606	1.2187815651547345	1.176563351950923	0.7704980211283349	0.2456478264276459
414000	-68949.34106559187	-68683.30613566106	-266.0349299308212	1.365689927493508	0.7887870033602474	1.4934200225336398	1.2068652392819406	0.7559225638282415	1.0163807835715262	1.173497597977287	1.1604227482383436	0.7411573901602189	0.23535550474932662
415000	-68949.32973938213	-68706.71782532475	-242.61191405737037	1.3876544182721866	0.7816411374221777	1.4297958627712237	1.1553828764022576	0.7586002388299656	1.0348838730702516	1.1684990139986804	1.1666044205473012	0.7878038577256244	0.23579184610715817
416000	-68957.12064210896	-68675.47991005167	-281.6407320572846	1.402103962645921	0.7771299211088001	1.6282905346631482	1.1289338282322037	0.7148335886986161	1.0689303633674434	1.1574512471663543	1.210042069738926	0.7451966605615362	0.23808692835422954
417000	-68948.74076170915	-68693.87440479001	-254.86635691914813	1.3670343764164816	0.7883392017664499	1.4946466744764328	1.1901701363441426	0.7549347948737457	1.1001270411601936	1.1820904413635698	1.178745495589937	0.7835923494947543	0.22153556632542454
418000	-68949.43681504033	-68706.79986200637	-242.636953033951	1.39729897490961	0.7786139369268574	1.4834549043489589	1.1742907466335641	0.760166672994807	1.0651827120712163	1.1685357808999144	1.1642436318400486	0.8321014612459255	0.2310421241946011
419000	-68948.81357162679	-68698.89909888631	-249.9144727404779	1.3672775522098344	0.7882583543906986	1.4793126795096507	1.162734927197564	0.7356937040955972	1.090474023934457	1.185028594645855	1.1824779788451552	0.7766373343724234	0.22865842269910222
420000	-68950.0248379647	-68711.40111475973	-238.62372320496294	1.378837235133313	0.7844667817950122	1.440113694982196	1.2217505647851712	0.7530894870596382	1.1156052029259291	1.1667859717070337	1.180981571643835	0.8171955786734266	0.23653101877616678
421000	-68956.84625387077	-68703.7838069418	-253.0624469289662	1.4018793871804327	0.7771989287631699	1.4693849769665903	1.152864845880274	0.7678535911568019	0.9956051399772097	1.1687835323511224	1.2367761749064428	0.8262439953468321	0.21543952148158582
422000	-68952.96909852559	-68685.65608963692	-267.3130088886735	1.3845974339780898	0.7826144304711969	1.5135404456856498	1.2034567248185704	0.7732340136701191	1.0603242642385025	1.1397248701241498	1.14752629839198	0.741450463846042	0.2503397423292318
423000	-68952.401104369	-68702.44564087322	-249.95546349577955	1.3925913728635175	0.7800833702861999	1.4905373043626888	1.1593194561639286	0.7289773023141615	1.0753034120622598	1.1220991586151252	1.1667464604891866	0.7774612686685656	0.24560418371561626
424000	-68951.98763833086	-68698.75741385088	-253.23022447997621	1.375154202046688	0.7856639428975317	1.4693975981899567	1.116733038531814	0.7876406533010276	0.9530821111924185	1.1095105638458171	1.0978512718047406	0.77303785090739	0.2342477781151448
425000	-68948.87237964183	-68686.06308892157	-262.80929072026174	1.3808199522786728	0.7838264498360333	1.4754596030259357	1.1908156728961417	0.7855413403799666	0.989396688755981	1.1081216881347136	1.1317003696120118	0.7490763875965415	0.2392361558081489
426000	-68951.98796541923	-68684.4221716756	-267.56579374363287	1.3805090971267155	0.7839266519968983	1.5591042183447994	1.1807185782681224	0.7130664637220543	1.0070719838384157	1.11126276874082	1.13827143829652	0.7929658436760102	0.22218745885900976
427000	-68953.77762331259	-68708.48337536717	-245.2942479454262	1.3926628261223282	0.7800609509930917	1.4500187032644956	1.1913655792090627	0.7518445964946217	1.0729490840628997	1.152878855147349	1.1259468381637747	0.8289858936089806	0.22180596209639866
428000	-68952.17844813161	-68711.61601380499	-240.5624343266289	1.3820681659578686	0.7834248073429974	1.426448665073397	1.1065015214795026	0.7763477441833535	1.0302973804147266	1.1481054481502793	1.1972071428287476	0.7943584235206552	0.2367135794308019
429000	-68949.7837522671	-68690.53291622591	-259.25083604119	1.3820681659578686	0.7834248073429974	1.5351435693760729	1.196116659817855	0.7984663644483032	1.0501133492652286	1.1413266371917283	1.1861684013070428	0.7992564086451304	0.24081018341946114
430000	-68954.94787672091	-68707.54821701614	-247.39965970476078	1.3902220812627148	0.7808288013316782	1.4364232354661264	1.1102255429655559	0.803324180932056	0.9908650778602632	1.169049127100975	1.1704362161629358	0.8071890919438919	0.2215003347749706
431000	-68949.71857977704	-68690.69660134018	-259.0219784368534	1.3756197624795112	0.7855120575306223	1.4769104617158024	1.2316466222512337	0.7759773034939066	1.0549929735702195	1.2048188819467753	1.1361430427367671	0.784933490814039	0.2279322642310322
432000	-68949.83774426424	-68706.78913319594	-243.04861106830072	1.3741428617881755	0.7859944420167108	1.4516137258638981	1.0928662054263565	0.7503401797661164	0.9699374436278033	1.1108376498070012	1.150773569609329	0.8013271697803056	0.2234024474682677
433000	-68947.56045750495	-68704.88966092144	-242.67079658350124	1.3804978078461296	0.7839302923553542	1.4500941963620624	1.1639045102206602	0.7640749355692171	1.0527864844037147	1.1740059983974391	1.1925830108521984	0.8154642155661445	0.21947249254668025
434000	-68949.6996595487	-68688.83334143646	-260.86631811223924	1.3777290762614796	0.7848259295052952	1.5427931859078692	1.1656089493674167	0.7567666250057012	1.015425598396412	1.1204147976362118	1.1229700935464393	0.7903482399006116	0.23830121953713046
435000	-68951.4090224985	-68692.19469210389	-259.214330394612	1.3714511221835337	0.7868778221015914	1.4859499586163023	1.1852339231092976	0.7813889974348575	1.0808027292572733	1.1445493131031652	1.1683422238199095	0.7787031841184313	0.21546827199822036
436000	-68951.33940768907	-68691.79540427141	-259.5440034176538	1.3687632169374	0.7877654061843344	1.4711450539751703	1.1677657611524703	0.7386057320479702	1.0657128352334695	1.1474527541486075	1.0768414566531088	0.741038770622686	0.2351278579840627
437000	-68947.74133914817	-68689.2145943064	-258.52674484177885	1.3740629664951771	0.7860205838515862	1.4977657562413833	1.2322408881355984	0.7828211576609895	1.0630912460009603	1.2018729055994752	1.177699522220771	0.777838193874602	0.23620822367255026
438000	-68948.2943347211	-68689.24084169701	-259.05349302408166	1.3740629664951771	0.7860205838515862	1.4654683045110646	1.1436540469008254	0.7980716931008978	1.0265215543152035	1.1209382781835404	1.1389115342944405	0.7279679881277396	0.24555225168301648
439000	-68950.5508964279	-68691.66178671665	-258.8891097112465	1.382414676230477	0.7833135109084504	1.5536740753173663	1.130831094038561	0.775274157852527	1.081123052920037	1.1373752780171549	1.1249417094178902	0.7944370095479452	0.23875170883158567
440000	-68951.4594049048	-68685.91399955416	-265.54540535064643	1.3759705317624495	0.7853977285023513	1.5781789330191789	1.1802470121733675	0.7359308437426602	1.1247021135980528	1.155693308438393	1.1895884949983266	0.8022762248444588	0.22344197734701582
441000	-68949.34996530782	-68694.4497782534	-254.90018705441528	1.3906391357520014	0.7806972992365928	1.4928533730992655	1.1637024400985148	0.7702130511359819	1.0287204036136899	1.1533578111518827	1.1257244384313774	0.7857364587115516	0.23402453643573123
442000	-68949.20695600129	-68679.17672309864	-270.0302329026408	1.3711751757564559	0.7869686912083105	1.4715027672898193	1.204677264259695	0.8128545937351854	1.0800053464126105	1.167760167511416	1.1674402072327505	0.712353796100016	0.23704106178689988
443000	-68947.49048307784	-68693.20118321486	-254.28929986297828	1.3776863909498156	0.7848397817009043	1.4378047597945247	1.1671183102448495	0.7708752024059347	1.0263187598649373	1.1203448217033734	1.1686534350317797	0.7436989163822683	0.2338893943818467
